event,timestamp,button,finger,word
WORD_NEXT,1675777018776,None,None,Eminem
TRIAL_START,1675777018776,None,None,None
CHAR_SELECTED,1675777022226,A,3,None
CHAR_SELECTED,1675777022425,B,3,None
CHAR_SELECTED,1675777022654,C,3,None
CHAR_SELECTED,1675777023492,D,3,None
CHAR_SELECTED,1675777023955,E,3,None
CHAR_CLICKED,1675777027642,E,None,None
CHAR_SELECTED,1675777030243,O,4,None
CHAR_SELECTED,1675777030310,P,4,None
CHAR_SELECTED,1675777030443,Q,4,None
CHAR_SELECTED,1675777030546,R,4,None
CHAR_SELECTED,1675777030715,S,4,None
CHAR_SELECTED,1675777031085,R,4,None
CHAR_SELECTED,1675777031141,Q,4,None
CHAR_SELECTED,1675777031250,P,4,None
CHAR_SELECTED,1675777031350,O,4,None
CHAR_SELECTED,1675777031605,N,4,None
CHAR_SELECTED,1675777031848,M,4,None
CHAR_CLICKED,1675777033576,M,None,None
CHAR_SELECTED,1675777037405,C,3,None
CHAR_SELECTED,1675777037469,D,3,None
CHAR_SELECTED,1675777037566,E,3,None
CHAR_SELECTED,1675777037846,F,3,None
CHAR_SELECTED,1675777037972,G,3,None
CHAR_SELECTED,1675777038111,H,3,None
CHAR_SELECTED,1675777038705,I,3,None
CHAR_CLICKED,1675777040839,I,None,None
CHAR_SELECTED,1675777042390,S,4,None
CHAR_SELECTED,1675777042476,T,4,None
CHAR_SELECTED,1675777042557,K,4,None
CHAR_SELECTED,1675777042658,L,4,None
CHAR_SELECTED,1675777043326,M,4,None
CHAR_SELECTED,1675777043686,C,3,None
CHAR_SELECTED,1675777045492,M,4,None
CHAR_SELECTED,1675777046181,N,4,None
CHAR_SELECTED,1675777046283,O,4,None
CHAR_SELECTED,1675777046981,N,4,None
CHAR_CLICKED,1675777048205,N,None,None
CHAR_SELECTED,1675777049575,D,3,None
CHAR_SELECTED,1675777049641,E,3,None
CHAR_CLICKED,1675777051233,E,None,None
CHAR_SELECTED,1675777054277,O,4,None
CHAR_SELECTED,1675777056332,N,4,None
CHAR_SELECTED,1675777056553,M,4,None
CHAR_CLICKED,1675777058295,M,None,None
CHAR_SELECTED,1675777059431,W,5,None
