event,timestamp,button,finger,word
WORD_NEXT,1675775657222,None,None,54290 Trier
TRIAL_START,1675775657222,None,None,None
CHAR_SELECTED,1675775660460,2,5,None
CHAR_SELECTED,1675775660728,3,6,None
CHAR_SELECTED,1675775660860,4,5,None
CHAR_SELECTED,1675775661230,5,6,None
CHAR_CLICKED,1675775664552,5,None,None
CHAR_SELECTED,1675775669246,4,4,None
CHAR_CLICKED,1675775671259,4,None,None
CHAR_SELECTED,1675775673276,3,6,None
CHAR_SELECTED,1675775674678,4,5,None
CHAR_SELECTED,1675775676139,3,5,None
CHAR_SELECTED,1675775676235,2,5,None
CHAR_SELECTED,1675775676367,1,5,None
CHAR_SELECTED,1675775678966,2,5,None
CHAR_CLICKED,1675775681026,2,None,None
CHAR_SELECTED,1675775684224,3,5,None
CHAR_SELECTED,1675775684260,4,5,None
CHAR_SELECTED,1675775684327,5,4,None
CHAR_SELECTED,1675775684492,6,3,None
CHAR_SELECTED,1675775684698,7,3,None
CHAR_SELECTED,1675775684758,8,3,None
CHAR_SELECTED,1675775684823,9,3,None
CHAR_CLICKED,1675775686349,9,None,None
CHAR_SELECTED,1675775692386,0,4,None
CHAR_CLICKED,1675775694621,0,None,None
CHAR_SELECTED,1675775697240,A,4,None
CHAR_SELECTED,1675775697368,B,3,None
CHAR_SELECTED,1675775697638,C,3,None
CHAR_SELECTED,1675775697964,D,3,None
CHAR_SELECTED,1675775698496,E,4,None
CHAR_SELECTED,1675775698531,F,4,None
CHAR_SELECTED,1675775698568,G,3,None
CHAR_SELECTED,1675775698595,H,3,None
CHAR_SELECTED,1675775698630,I,3,None
CHAR_SELECTED,1675775698694,J,2,None
CHAR_SELECTED,1675775699132,K,4,None
CHAR_SELECTED,1675775699168,L,4,None
CHAR_SELECTED,1675775699199,M,3,None
CHAR_SELECTED,1675775699225,N,3,None
CHAR_SELECTED,1675775699274,O,3,None
CHAR_SELECTED,1675775699340,P,2,None
CHAR_SELECTED,1675775699630,Q,4,None
CHAR_SELECTED,1675775699676,R,4,None
CHAR_SELECTED,1675775699700,S,3,None
CHAR_SELECTED,1675775699729,T,3,None
CHAR_SELECTED,1675775699762,U,2,None
CHAR_SELECTED,1675775700060,V,4,None
CHAR_SELECTED,1675775700131,W,3,None
CHAR_SELECTED,1675775700295,X,3,None
CHAR_SELECTED,1675775700466,Y,3,None
CHAR_SELECTED,1675775700698,Z,3,None
CHAR_SELECTED,1675775701057,SPACE,3,None
CHAR_CLICKED,1675775703633,SPACE,None,None
CHAR_SELECTED,1675775706667,ENTER,4,None
CHAR_SELECTED,1675775706790,1,4,None
CHAR_SELECTED,1675775706985,2,3,None
CHAR_SELECTED,1675775707063,3,3,None
CHAR_SELECTED,1675775707085,4,3,None
CHAR_SELECTED,1675775707883,3,5,None
CHAR_SELECTED,1675775707949,2,5,None
CHAR_SELECTED,1675775708047,1,5,None
CHAR_SELECTED,1675775708119,ENTER,5,None
CHAR_SELECTED,1675775708214,SPACE,3,None
CHAR_SELECTED,1675775708284,Z,3,None
CHAR_SELECTED,1675775709083,Y,5,None
CHAR_SELECTED,1675775709146,X,3,None
CHAR_SELECTED,1675775709512,W,4,None
CHAR_SELECTED,1675775709546,V,5,None
CHAR_SELECTED,1675775709586,U,4,None
CHAR_SELECTED,1675775709613,T,2,None
CHAR_CLICKED,1675775711854,T,None,None
CHAR_SELECTED,1675775713250,S,5,None
CHAR_SELECTED,1675775713603,R,5,None
CHAR_CLICKED,1675775714904,R,None,None
CHAR_SELECTED,1675775719431,Q,5,None
CHAR_SELECTED,1675775719603,P,5,None
CHAR_SELECTED,1675775720423,O,5,None
CHAR_SELECTED,1675775720832,N,5,None
CHAR_SELECTED,1675775720869,M,5,None
CHAR_SELECTED,1675775720894,L,5,None
CHAR_SELECTED,1675775720937,K,2,None
CHAR_SELECTED,1675775721338,J,4,None
CHAR_SELECTED,1675775723786,I,5,None
CHAR_CLICKED,1675775725662,I,None,None
CHAR_SELECTED,1675775727117,H,5,None
CHAR_SELECTED,1675775727182,G,4,None
CHAR_SELECTED,1675775727982,F,5,None
CHAR_SELECTED,1675775728226,E,4,None
CHAR_CLICKED,1675775730920,E,None,None
CHAR_SELECTED,1675775734404,F,3,None
CHAR_SELECTED,1675775734438,G,3,None
CHAR_SELECTED,1675775734483,H,3,None
CHAR_SELECTED,1675775734877,I,4,None
CHAR_SELECTED,1675775734942,J,3,None
CHAR_SELECTED,1675775734970,K,3,None
CHAR_SELECTED,1675775735038,L,3,None
CHAR_SELECTED,1675775735422,M,4,None
CHAR_SELECTED,1675775735468,N,3,None
CHAR_SELECTED,1675775735503,O,3,None
CHAR_SELECTED,1675775735572,P,3,None
CHAR_SELECTED,1675775736276,Q,3,None
CHAR_SELECTED,1675775737507,R,3,None
CHAR_CLICKED,1675775739737,R,None,None
CHAR_SELECTED,1675775742531,S,5,None
CHAR_SELECTED,1675775742625,T,4,None
CHAR_SELECTED,1675775742727,U,3,None
CHAR_SELECTED,1675775742854,V,3,None
CHAR_SELECTED,1675775743391,W,4,None
CHAR_SELECTED,1675775743491,X,3,None
CHAR_SELECTED,1675775744124,Y,3,None
CHAR_SELECTED,1675775744230,Z,3,None
CHAR_SELECTED,1675775744752,SPACE,5,None
CHAR_SELECTED,1675775745150,ENTER,4,None
CHAR_SELECTED,1675775745555,1,4,None
CHAR_SELECTED,1675775748149,ENTER,3,None
WORD_DONE,1675775751753,None,None,54290 Trier
WORD_NEXT,1675775751755,None,None,WDR 4
CHAR_SELECTED,1675775755035,1,3,None
CHAR_SELECTED,1675775755102,2,3,None
CHAR_SELECTED,1675775755166,3,2,None
CHAR_SELECTED,1675775756299,2,3,None
CHAR_SELECTED,1675775756334,1,3,None
CHAR_SELECTED,1675775756735,ENTER,4,None
CHAR_SELECTED,1675775756766,SPACE,4,None
CHAR_SELECTED,1675775757378,Z,4,None
CHAR_SELECTED,1675775757430,Y,4,None
CHAR_SELECTED,1675775757916,X,4,None
CHAR_SELECTED,1675775758198,W,3,None
CHAR_CLICKED,1675775760271,W,None,None
CHAR_SELECTED,1675775763159,X,5,None
CHAR_SELECTED,1675775763258,Y,4,None
CHAR_SELECTED,1675775763820,Z,4,None
CHAR_SELECTED,1675775763861,SPACE,3,None
CHAR_SELECTED,1675775763886,ENTER,3,None
CHAR_SELECTED,1675775763918,1,3,None
CHAR_SELECTED,1675775763958,2,3,None
CHAR_SELECTED,1675775764821,3,5,None
CHAR_SELECTED,1675775765126,4,5,None
CHAR_SELECTED,1675775765421,5,4,None
CHAR_SELECTED,1675775765523,6,3,None
CHAR_SELECTED,1675775765588,7,2,None
CHAR_SELECTED,1675775765884,8,4,None
CHAR_SELECTED,1675775765920,9,3,None
CHAR_SELECTED,1675775765956,0,3,None
CHAR_SELECTED,1675775765983,A,3,None
CHAR_SELECTED,1675775766695,B,5,None
CHAR_SELECTED,1675775766751,C,4,None
CHAR_SELECTED,1675775771279,D,5,None
CHAR_CLICKED,1675775773051,D,None,None
CHAR_SELECTED,1675775775442,E,4,None
