event,timestamp,button,finger,word
WORD_NEXT,1675789017412,None,None,53119 Bonn
TRIAL_START,1675789017412,None,None,None
CHAR_SELECTED,1675789018988,2,4,None
CHAR_SELECTED,1675789019189,3,4,None
CHAR_SELECTED,1675789019688,4,4,None
CHAR_SELECTED,1675789020001,5,3,None
CHAR_CLICKED,1675789021539,5,None,None
CHAR_SELECTED,1675789023048,4,3,None
CHAR_SELECTED,1675789023235,3,4,None
CHAR_CLICKED,1675789024025,3,None,None
CHAR_SELECTED,1675789025416,2,3,None
CHAR_SELECTED,1675789025580,1,4,None
CHAR_CLICKED,1675789026470,1,None,None
CHAR_CLICKED,1675789027537,1,None,None
CHAR_SELECTED,1675789028911,2,3,None
CHAR_SELECTED,1675789028988,3,3,None
CHAR_SELECTED,1675789029052,4,3,None
CHAR_SELECTED,1675789029110,5,2,None
CHAR_SELECTED,1675789029180,6,2,None
CHAR_SELECTED,1675789031424,7,2,None
CHAR_SELECTED,1675789032681,8,3,None
CHAR_SELECTED,1675789032905,9,3,None
CHAR_SELECTED,1675789032994,0,3,None
CHAR_SELECTED,1675789033747,9,3,None
CHAR_CLICKED,1675789035101,9,None,None
CHAR_SELECTED,1675789037092,0,3,None
CHAR_SELECTED,1675789037161,A,3,None
CHAR_SELECTED,1675789037230,B,3,None
CHAR_SELECTED,1675789037292,C,3,None
CHAR_SELECTED,1675789037479,D,3,None
CHAR_SELECTED,1675789039159,C,3,None
CHAR_SELECTED,1675789039395,B,3,None
CHAR_SELECTED,1675789042095,C,2,None
CHAR_SELECTED,1675789042186,D,3,None
CHAR_SELECTED,1675789042289,E,3,None
CHAR_SELECTED,1675789042485,F,3,None
CHAR_SELECTED,1675789042665,G,3,None
CHAR_SELECTED,1675789043100,H,3,None
CHAR_SELECTED,1675789043116,I,3,None
CHAR_SELECTED,1675789043155,J,2,None
CHAR_SELECTED,1675789043522,K,3,None
CHAR_SELECTED,1675789043860,L,2,None
CHAR_SELECTED,1675789043960,M,3,None
CHAR_SELECTED,1675789044414,L,3,None
CHAR_SELECTED,1675789044460,K,3,None
CHAR_SELECTED,1675789044482,J,3,None
CHAR_SELECTED,1675789045249,K,3,None
CHAR_SELECTED,1675789045288,L,3,None
CHAR_SELECTED,1675789045650,M,3,None
CHAR_SELECTED,1675789045788,N,3,None
CHAR_SELECTED,1675789046120,O,2,None
CHAR_SELECTED,1675789046182,P,3,None
CHAR_SELECTED,1675789046219,Q,2,None
CHAR_SELECTED,1675789046775,R,2,None
CHAR_SELECTED,1675789046824,S,2,None
CHAR_SELECTED,1675789046845,T,2,None
CHAR_SELECTED,1675789047320,U,2,None
CHAR_SELECTED,1675789047381,V,2,None
CHAR_SELECTED,1675789047953,U,2,None
CHAR_SELECTED,1675789047980,V,2,None
CHAR_SELECTED,1675789048011,W,2,None
CHAR_SELECTED,1675789048642,X,2,None
CHAR_SELECTED,1675789048710,Y,2,None
CHAR_SELECTED,1675789048840,Z,2,None
CHAR_SELECTED,1675789049418,SPACE,2,None
CHAR_SELECTED,1675789049444,ENTER,2,None
CHAR_SELECTED,1675789049480,SPACE,2,None
CHAR_CLICKED,1675789051305,SPACE,None,None
CHAR_SELECTED,1675789055069,ENTER,2,None
CHAR_SELECTED,1675789055178,1,2,None
CHAR_SELECTED,1675789055309,2,2,None
CHAR_SELECTED,1675789056491,3,2,None
CHAR_SELECTED,1675789056607,4,2,None
CHAR_SELECTED,1675789056667,5,2,None
CHAR_SELECTED,1675789056762,6,2,None
CHAR_SELECTED,1675789057268,7,2,None
CHAR_SELECTED,1675789057327,8,2,None
CHAR_SELECTED,1675789058965,9,2,None
CHAR_SELECTED,1675789059054,0,2,None
CHAR_SELECTED,1675789059191,A,2,None
CHAR_SELECTED,1675789059670,B,2,None
CHAR_SELECTED,1675789059724,C,2,None
CHAR_SELECTED,1675789060620,B,3,None
CHAR_CLICKED,1675789061831,B,None,None
CHAR_SELECTED,1675789063717,C,2,None
CHAR_SELECTED,1675789064119,B,2,None
CHAR_SELECTED,1675789064226,A,2,None
CHAR_SELECTED,1675789065245,0,2,None
CHAR_SELECTED,1675789065590,9,2,None
CHAR_SELECTED,1675789065814,8,2,None
CHAR_SELECTED,1675789066084,9,2,None
CHAR_SELECTED,1675789066156,0,2,None
CHAR_SELECTED,1675789066176,A,2,None
CHAR_SELECTED,1675789066221,B,2,None
CHAR_SELECTED,1675789066244,C,2,None
CHAR_SELECTED,1675789066279,D,2,None
CHAR_SELECTED,1675789066320,E,3,None
CHAR_SELECTED,1675789066379,F,2,None
CHAR_SELECTED,1675789066476,G,2,None
CHAR_SELECTED,1675789067619,H,3,None
CHAR_SELECTED,1675789067645,I,3,None
CHAR_SELECTED,1675789067785,J,2,None
CHAR_SELECTED,1675789068244,K,2,None
CHAR_SELECTED,1675789068310,L,2,None
CHAR_SELECTED,1675789068457,M,2,None
CHAR_SELECTED,1675789068876,N,4,None
CHAR_SELECTED,1675789068944,O,4,None
CHAR_SELECTED,1675789069043,P,3,None
CHAR_SELECTED,1675789069843,O,2,None
CHAR_CLICKED,1675789070832,O,None,None
CHAR_SELECTED,1675789075234,N,3,None
CHAR_SELECTED,1675789075375,M,3,None
CHAR_SELECTED,1675789076075,N,3,None
CHAR_CLICKED,1675789077586,N,None,None
CHAR_CLICKED,1675789077920,N,None,None
CHAR_SELECTED,1675789079770,O,3,None
CHAR_SELECTED,1675789079820,P,3,None
CHAR_SELECTED,1675789079871,Q,3,None
CHAR_SELECTED,1675789079929,R,2,None
CHAR_SELECTED,1675789080598,S,4,None
CHAR_SELECTED,1675789080620,T,4,None
CHAR_SELECTED,1675789080661,U,3,None
CHAR_SELECTED,1675789080692,V,3,None
CHAR_SELECTED,1675789081832,W,2,None
CHAR_SELECTED,1675789081896,X,2,None
CHAR_SELECTED,1675789082317,Y,2,None
CHAR_SELECTED,1675789082399,Z,3,None
CHAR_SELECTED,1675789082467,SPACE,2,None
CHAR_SELECTED,1675789082853,ENTER,3,None
WORD_DONE,1675789084263,None,None,53119 Bonn
WORD_NEXT,1675789084263,None,None,51063 Koeln
CHAR_SELECTED,1675789089008,1,3,None
CHAR_SELECTED,1675789089112,2,3,None
CHAR_SELECTED,1675789089254,3,3,None
CHAR_SELECTED,1675789090409,4,4,None
CHAR_SELECTED,1675789090504,5,4,None
CHAR_SELECTED,1675789090669,6,4,None
CHAR_SELECTED,1675789091604,5,4,None
CHAR_CLICKED,1675789092876,5,None,None
CHAR_SELECTED,1675789094627,4,3,None
CHAR_SELECTED,1675789094696,3,3,None
CHAR_SELECTED,1675789094741,2,3,None
CHAR_SELECTED,1675789094831,1,3,None
CHAR_CLICKED,1675789095934,1,None,None
CHAR_SELECTED,1675789097600,2,4,None
CHAR_SELECTED,1675789097624,3,4,None
CHAR_SELECTED,1675789097680,4,4,None
CHAR_SELECTED,1675789097707,5,3,None
CHAR_SELECTED,1675789097724,6,3,None
CHAR_SELECTED,1675789097764,7,3,None
CHAR_SELECTED,1675789097797,8,2,None
CHAR_SELECTED,1675789098662,9,3,None
CHAR_SELECTED,1675789098732,0,3,None
CHAR_CLICKED,1675789100099,0,None,None
CHAR_SELECTED,1675789101722,9,3,None
CHAR_SELECTED,1675789103120,8,4,None
CHAR_SELECTED,1675789103187,7,4,None
CHAR_SELECTED,1675789103681,6,3,None
CHAR_CLICKED,1675789105549,6,None,None
CHAR_SELECTED,1675789106924,5,2,None
CHAR_SELECTED,1675789106982,4,2,None
CHAR_SELECTED,1675789107055,3,2,None
CHAR_CLICKED,1675789107806,3,None,None
CHAR_SELECTED,1675789109075,4,2,None
CHAR_SELECTED,1675789109114,5,3,None
CHAR_SELECTED,1675789109143,6,3,None
CHAR_SELECTED,1675789109174,7,3,None
CHAR_SELECTED,1675789109208,8,3,None
CHAR_SELECTED,1675789109786,9,2,None
CHAR_SELECTED,1675789110036,0,2,None
CHAR_SELECTED,1675789110111,A,2,None
CHAR_SELECTED,1675789110387,B,2,None
CHAR_SELECTED,1675789110408,C,2,None
CHAR_SELECTED,1675789110476,D,2,None
CHAR_SELECTED,1675789110672,E,2,None
CHAR_SELECTED,1675789111405,F,2,None
CHAR_SELECTED,1675789111952,G,3,None
CHAR_SELECTED,1675789112002,H,2,None
CHAR_SELECTED,1675789112512,I,4,None
CHAR_SELECTED,1675789112587,J,4,None
CHAR_SELECTED,1675789112999,K,3,None
CHAR_SELECTED,1675789113046,L,2,None
CHAR_SELECTED,1675789113480,M,2,None
CHAR_SELECTED,1675789113538,N,2,None
CHAR_SELECTED,1675789113964,O,3,None
CHAR_SELECTED,1675789114034,P,2,None
CHAR_SELECTED,1675789115074,Q,2,None
CHAR_SELECTED,1675789115612,R,4,None
CHAR_SELECTED,1675789115644,S,4,None
CHAR_SELECTED,1675789115702,T,3,None
CHAR_SELECTED,1675789115776,U,3,None
CHAR_SELECTED,1675789116368,V,4,None
CHAR_SELECTED,1675789116435,W,3,None
CHAR_SELECTED,1675789116532,X,3,None
CHAR_SELECTED,1675789116637,Y,2,None
CHAR_SELECTED,1675789116732,Z,2,None
CHAR_SELECTED,1675789116775,SPACE,2,None
CHAR_SELECTED,1675789116793,ENTER,2,None
CHAR_SELECTED,1675789116860,SPACE,3,None
CHAR_SELECTED,1675789117459,ENTER,3,None
CHAR_SELECTED,1675789118661,SPACE,3,None
CHAR_CLICKED,1675789119925,SPACE,None,None
CHAR_SELECTED,1675789121962,Z,3,None
CHAR_SELECTED,1675789122501,SPACE,3,None
CHAR_SELECTED,1675789122551,ENTER,2,None
