event,timestamp,button,finger,word
WORD_NEXT,1675780914958,None,None,51674 Wiehl
TRIAL_START,1675780914958,None,None,None
CHAR_SELECTED,1675780916586,2,3,None
CHAR_SELECTED,1675780916697,3,3,None
CHAR_SELECTED,1675780917422,4,3,None
CHAR_SELECTED,1675780918588,5,3,None
CHAR_CLICKED,1675780920488,5,None,None
CHAR_SELECTED,1675780921550,4,4,None
CHAR_SELECTED,1675780921582,3,4,None
CHAR_SELECTED,1675780921647,2,4,None
CHAR_SELECTED,1675780923418,1,4,None
CHAR_CLICKED,1675780925086,1,None,None
CHAR_SELECTED,1675780926033,2,4,None
CHAR_SELECTED,1675780926069,3,4,None
CHAR_SELECTED,1675780926134,4,4,None
CHAR_SELECTED,1675780926234,5,4,None
CHAR_SELECTED,1675780926570,6,4,None
CHAR_SELECTED,1675780927068,7,3,None
CHAR_SELECTED,1675780928325,6,4,None
CHAR_CLICKED,1675780929781,6,None,None
CHAR_SELECTED,1675780930662,7,4,None
CHAR_CLICKED,1675780931951,7,None,None
CHAR_SELECTED,1675780932794,6,3,None
CHAR_SELECTED,1675780932824,5,4,None
CHAR_SELECTED,1675780932860,4,4,None
CHAR_CLICKED,1675780934049,4,None,None
CHAR_SELECTED,1675780935328,3,4,None
CHAR_SELECTED,1675780935390,2,4,None
CHAR_SELECTED,1675780935455,1,4,None
CHAR_SELECTED,1675780936167,ENTER,4,None
CHAR_SELECTED,1675780936622,SPACE,4,None
CHAR_CLICKED,1675780938373,SPACE,None,None
CHAR_SELECTED,1675780939446,Z,4,None
CHAR_SELECTED,1675780939515,Y,4,None
CHAR_SELECTED,1675780939594,X,4,None
CHAR_SELECTED,1675780940249,W,4,None
CHAR_CLICKED,1675780942022,W,None,None
CHAR_SELECTED,1675780942905,V,3,None
CHAR_SELECTED,1675780942992,U,4,None
CHAR_SELECTED,1675780943013,T,4,None
CHAR_SELECTED,1675780943041,S,4,None
CHAR_SELECTED,1675780943073,R,4,None
CHAR_SELECTED,1675780943142,Q,4,None
CHAR_SELECTED,1675780944018,P,3,None
CHAR_SELECTED,1675780944047,O,3,None
CHAR_SELECTED,1675780944074,N,3,None
CHAR_SELECTED,1675780944105,M,4,None
CHAR_SELECTED,1675780944175,L,4,None
CHAR_SELECTED,1675780944711,K,3,None
CHAR_SELECTED,1675780944807,J,4,None
CHAR_SELECTED,1675780948749,I,4,None
CHAR_CLICKED,1675780950267,I,None,None
CHAR_SELECTED,1675780951401,H,2,None
CHAR_SELECTED,1675780951428,G,4,None
CHAR_SELECTED,1675780951459,F,4,None
CHAR_SELECTED,1675780952325,E,4,None
CHAR_SELECTED,1675780952360,D,4,None
CHAR_SELECTED,1675780952995,E,3,None
CHAR_CLICKED,1675780955151,E,None,None
CHAR_SELECTED,1675780956293,F,4,None
CHAR_SELECTED,1675780956318,G,4,None
CHAR_SELECTED,1675780956449,H,3,None
CHAR_CLICKED,1675780957968,H,None,None
CHAR_SELECTED,1675780958884,I,4,None
CHAR_SELECTED,1675780958917,J,4,None
CHAR_SELECTED,1675780958996,K,4,None
CHAR_SELECTED,1675780959087,L,3,None
CHAR_CLICKED,1675780960402,L,None,None
CHAR_SELECTED,1675780961716,K,4,None
CHAR_SELECTED,1675780962475,L,2,None
CHAR_SELECTED,1675780962510,M,2,None
