event,timestamp,button,finger,word
CHAR_SELECTED,1675351489964,2,2,None
CHAR_SELECTED,1675351490301,3,2,None
CHAR_SELECTED,1675351491662,2,2,None
CHAR_SELECTED,1675351492795,1,2,None
WORD_NEXT,1675351512929,None,None,51674 Wiehl
TRIAL_START,1675351512929,None,None,None
CHAR_SELECTED,1675351520009,A,3,None
CHAR_SELECTED,1675351520242,B,3,None
CHAR_SELECTED,1675351523847,2,2,None
CHAR_SELECTED,1675351524047,3,2,None
CHAR_SELECTED,1675351524235,4,2,None
CHAR_SELECTED,1675351524672,5,2,None
CHAR_CLICKED,1675351527629,5,None,None
CHAR_SELECTED,1675351530297,4,2,None
CHAR_SELECTED,1675351530430,3,2,None
CHAR_SELECTED,1675351530566,2,2,None
CHAR_SELECTED,1675351530803,1,2,None
CHAR_CLICKED,1675351532314,1,None,None
CHAR_SELECTED,1675351534158,2,2,None
CHAR_SELECTED,1675351534220,3,2,None
CHAR_SELECTED,1675351534321,4,2,None
CHAR_SELECTED,1675351534502,5,2,None
CHAR_SELECTED,1675351534985,6,2,None
CHAR_CLICKED,1675351537716,6,None,None
CHAR_SELECTED,1675351540510,7,2,None
CHAR_CLICKED,1675351543474,7,None,None
CHAR_SELECTED,1675351546170,6,2,None
CHAR_SELECTED,1675351547506,5,2,None
CHAR_SELECTED,1675351547831,4,2,None
CHAR_CLICKED,1675351550494,4,None,None
CHAR_SELECTED,1675351552489,5,2,None
CHAR_SELECTED,1675351552624,6,2,None
CHAR_SELECTED,1675351554420,Z,5,None
CHAR_SELECTED,1675351554717,SPACE,5,None
CHAR_CLICKED,1675351557849,SPACE,None,None
CHAR_SELECTED,1675351564237,G,3,None
CHAR_SELECTED,1675351565836,SPACE,5,None
CHAR_SELECTED,1675351566198,Z,5,None
CHAR_SELECTED,1675351566439,Y,5,None
CHAR_SELECTED,1675351566765,X,5,None
CHAR_SELECTED,1675351567602,W,5,None
CHAR_CLICKED,1675351569335,W,None,None
CHAR_SELECTED,1675351573389,M,4,None
CHAR_SELECTED,1675351573526,N,4,None
CHAR_SELECTED,1675351573664,O,4,None
CHAR_SELECTED,1675351573791,P,4,None
CHAR_SELECTED,1675351573966,Q,4,None
CHAR_SELECTED,1675351574173,R,4,None
CHAR_SELECTED,1675351574456,S,4,None
CHAR_SELECTED,1675351576058,T,4,None
CHAR_SELECTED,1675351576657,K,4,None
CHAR_SELECTED,1675351578883,U,5,None
CHAR_SELECTED,1675351580209,A,3,None
CHAR_SELECTED,1675351580805,B,3,None
CHAR_SELECTED,1675351581074,C,3,None
CHAR_SELECTED,1675351581278,D,3,None
CHAR_SELECTED,1675351581411,E,3,None
CHAR_SELECTED,1675351581586,F,3,None
CHAR_SELECTED,1675351581706,G,3,None
CHAR_SELECTED,1675351581973,H,3,None
CHAR_SELECTED,1675351582375,I,3,None
CHAR_CLICKED,1675351586805,I,None,None
CHAR_SELECTED,1675351591092,H,3,None
CHAR_SELECTED,1675351591302,G,3,None
CHAR_SELECTED,1675351591461,F,3,None
CHAR_SELECTED,1675351591722,E,3,None
CHAR_CLICKED,1675351593530,E,None,None
CHAR_SELECTED,1675351596485,F,3,None
CHAR_SELECTED,1675351596615,G,3,None
CHAR_SELECTED,1675351596754,H,3,None
CHAR_SELECTED,1675351597213,I,3,None
CHAR_SELECTED,1675351598953,H,3,None
CHAR_SELECTED,1675351599141,G,3,None
CHAR_SELECTED,1675351602607,H,3,None
CHAR_CLICKED,1675351604562,H,None,None
CHAR_SELECTED,1675351607465,R,4,None
CHAR_SELECTED,1675351607630,Q,4,None
CHAR_SELECTED,1675351607801,P,4,None
CHAR_SELECTED,1675351607933,O,4,None
CHAR_SELECTED,1675351608064,N,4,None
CHAR_SELECTED,1675351608163,M,4,None
CHAR_SELECTED,1675351608338,L,4,None
CHAR_CLICKED,1675351609964,L,None,None
CHAR_SELECTED,1675351613786,M,4,None
CHAR_SELECTED,1675351613862,N,4,None
CHAR_SELECTED,1675351613956,O,4,None
CHAR_SELECTED,1675351614054,P,4,None
CHAR_SELECTED,1675351614167,Q,4,None
CHAR_SELECTED,1675351614323,R,4,None
CHAR_SELECTED,1675351616155,SPACE,5,None
CHAR_SELECTED,1675351616461,ENTER,5,None
CHAR_SELECTED,1675351616886,U,5,None
CHAR_SELECTED,1675351618809,ENTER,5,None
WORD_DONE,1675351621248,None,None,51674 Wiehl
WORD_NEXT,1675351621249,None,None,53119 Bonn
CHAR_SELECTED,1675351626273,9,2,None
CHAR_SELECTED,1675351626403,8,2,None
CHAR_SELECTED,1675351626507,7,2,None
CHAR_SELECTED,1675351626632,6,2,None
CHAR_SELECTED,1675351626768,5,2,None
CHAR_CLICKED,1675351628470,5,None,None
CHAR_SELECTED,1675351630625,E,3,None
CHAR_SELECTED,1675351630794,D,3,None
CHAR_SELECTED,1675351631575,N,4,None
CHAR_SELECTED,1675351632426,D,3,None
CHAR_SELECTED,1675351632658,C,3,None
CHAR_SELECTED,1675351634054,3,2,None
CHAR_SELECTED,1675351634351,2,2,None
CHAR_SELECTED,1675351634587,1,2,None
CHAR_SELECTED,1675351635284,2,2,None
CHAR_SELECTED,1675351637082,3,2,None
CHAR_CLICKED,1675351640376,3,None,None
CHAR_SELECTED,1675351644183,2,2,None
CHAR_SELECTED,1675351644705,1,2,None
CHAR_CLICKED,1675351646702,1,None,None
CHAR_CLICKED,1675351647521,1,None,None
CHAR_SELECTED,1675351650563,0,2,None
CHAR_SELECTED,1675351650859,9,2,None
CHAR_SELECTED,1675351651191,8,2,None
CHAR_SELECTED,1675351652259,9,2,None
CHAR_SELECTED,1675351652856,0,2,None
CHAR_SELECTED,1675351657149,9,2,None
CHAR_SELECTED,1675351657578,8,2,None
CHAR_SELECTED,1675351658590,9,2,None
CHAR_CLICKED,1675351660911,9,None,None
CHAR_SELECTED,1675351667731,ENTER,5,None
CHAR_SELECTED,1675351669464,SPACE,5,None
CHAR_CLICKED,1675351671756,SPACE,None,None
CHAR_SELECTED,1675351677586,G,3,None
CHAR_SELECTED,1675351677924,F,3,None
CHAR_SELECTED,1675351678112,E,3,None
CHAR_SELECTED,1675351678411,D,3,None
CHAR_SELECTED,1675351678761,C,3,None
CHAR_SELECTED,1675351679054,B,3,None
CHAR_CLICKED,1675351681019,B,None,None
CHAR_SELECTED,1675351686837,L,4,None
CHAR_SELECTED,1675351687734,M,4,None
CHAR_SELECTED,1675351688394,N,4,None
CHAR_SELECTED,1675351698257,O,4,None
