event,timestamp,button,finger,word
WORD_NEXT,1675365634816,None,None,Auto
TRIAL_START,1675365634817,None,None,None
CHAR_SELECTED,1675365639148,2,2,None
CHAR_SELECTED,1675365642898,B,3,None
CHAR_SELECTED,1675365648228,A,3,None
CHAR_CLICKED,1675365650263,A,None,None
CHAR_SELECTED,1675365657189,U,5,None
CHAR_CLICKED,1675365660119,U,None,None
CHAR_SELECTED,1675365664764,K,4,None
CHAR_SELECTED,1675365665340,L,4,None
CHAR_SELECTED,1675365665641,M,4,None
CHAR_SELECTED,1675365665840,N,4,None
CHAR_SELECTED,1675365667702,O,4,None
CHAR_SELECTED,1675365667859,P,4,None
CHAR_SELECTED,1675365668165,Q,4,None
CHAR_SELECTED,1675365668395,R,4,None
CHAR_SELECTED,1675365668697,S,4,None
CHAR_SELECTED,1675365669098,I,3,None
CHAR_SELECTED,1675365672125,S,4,None
CHAR_SELECTED,1675365675179,T,4,None
CHAR_SELECTED,1675365675657,K,4,None
CHAR_SELECTED,1675365677513,T,4,None
CHAR_CLICKED,1675365679589,T,None,None
CHAR_SELECTED,1675365682278,S,4,None
CHAR_SELECTED,1675365682603,R,4,None
CHAR_SELECTED,1675365683010,Q,4,None
CHAR_SELECTED,1675365683388,P,4,None
CHAR_SELECTED,1675365688832,O,4,None
CHAR_SELECTED,1675365689221,N,4,None
CHAR_SELECTED,1675365690660,O,4,None
CHAR_CLICKED,1675365693033,O,None,None
CHAR_SELECTED,1675365695528,Y,5,None
CHAR_SELECTED,1675365696077,Z,5,None
CHAR_SELECTED,1675365700215,SPACE,5,None
CHAR_SELECTED,1675365704837,ENTER,5,None
WORD_DONE,1675365706806,None,None,Auto
WORD_NEXT,1675365706807,None,None,02262 Wiehl
CHAR_SELECTED,1675365710560,9,2,None
CHAR_SELECTED,1675365710682,0,2,None
CHAR_SELECTED,1675365711430,1,2,None
CHAR_SELECTED,1675365711579,2,2,None
CHAR_SELECTED,1675365713452,3,2,None
CHAR_SELECTED,1675365713529,4,2,None
CHAR_SELECTED,1675365713584,5,2,None
CHAR_SELECTED,1675365713682,6,2,None
CHAR_SELECTED,1675365714286,7,2,None
CHAR_SELECTED,1675365714382,8,2,None
CHAR_SELECTED,1675365714480,9,2,None
CHAR_SELECTED,1675365715949,0,2,None
CHAR_CLICKED,1675365717826,0,None,None
CHAR_SELECTED,1675365719320,9,2,None
CHAR_SELECTED,1675365719353,8,2,None
CHAR_SELECTED,1675365720078,7,2,None
CHAR_SELECTED,1675365720104,6,2,None
CHAR_SELECTED,1675365720167,5,2,None
CHAR_SELECTED,1675365720340,4,2,None
CHAR_SELECTED,1675365720785,3,2,None
CHAR_SELECTED,1675365720873,2,2,None
CHAR_CLICKED,1675365722323,2,None,None
CHAR_CLICKED,1675365722781,2,None,None
CHAR_SELECTED,1675365724340,3,2,None
CHAR_SELECTED,1675365724401,4,2,None
CHAR_SELECTED,1675365725071,5,2,None
CHAR_SELECTED,1675365726243,6,2,None
CHAR_CLICKED,1675365728098,6,None,None
CHAR_SELECTED,1675365729564,5,2,None
CHAR_SELECTED,1675365729628,4,2,None
CHAR_SELECTED,1675365729659,3,2,None
CHAR_SELECTED,1675365729722,2,2,None
CHAR_CLICKED,1675365731259,2,None,None
CHAR_SELECTED,1675365733483,L,4,None
CHAR_SELECTED,1675365734265,M,4,None
CHAR_SELECTED,1675365734651,W,5,None
CHAR_SELECTED,1675365736040,M,4,None
CHAR_SELECTED,1675365736287,N,4,None
CHAR_SELECTED,1675365737119,X,5,None
CHAR_SELECTED,1675365738375,N,4,None
CHAR_SELECTED,1675365738473,O,4,None
CHAR_SELECTED,1675365740270,P,4,None
CHAR_SELECTED,1675365740611,Q,4,None
CHAR_SELECTED,1675365744934,R,4,None
CHAR_SELECTED,1675365751025,SPACE,5,None
CHAR_CLICKED,1675365753123,SPACE,None,None
CHAR_SELECTED,1675365756885,Z,5,None
CHAR_SELECTED,1675365757094,Y,5,None
CHAR_SELECTED,1675365758078,X,5,None
CHAR_SELECTED,1675365760738,W,5,None
CHAR_CLICKED,1675365762874,W,None,None
CHAR_SELECTED,1675365766033,C,3,None
CHAR_SELECTED,1675365766239,D,3,None
CHAR_SELECTED,1675365766472,E,3,None
CHAR_SELECTED,1675365766798,F,3,None
CHAR_SELECTED,1675365767178,G,3,None
CHAR_SELECTED,1675365767400,7,2,None
CHAR_SELECTED,1675365768368,G,3,None
CHAR_SELECTED,1675365768730,H,3,None
CHAR_SELECTED,1675365771155,I,3,None
CHAR_CLICKED,1675365772885,I,None,None
CHAR_SELECTED,1675365774406,H,3,None
CHAR_SELECTED,1675365774523,G,3,None
CHAR_SELECTED,1675365774751,F,3,None
CHAR_SELECTED,1675365776984,E,3,None
CHAR_CLICKED,1675365778810,E,None,None
CHAR_SELECTED,1675365780666,F,3,None
CHAR_SELECTED,1675365780766,G,3,None
CHAR_SELECTED,1675365780947,H,3,None
CHAR_CLICKED,1675365782567,H,None,None
CHAR_SELECTED,1675365784539,R,4,None
CHAR_SELECTED,1675365784613,S,4,None
CHAR_SELECTED,1675365784927,T,4,None
CHAR_SELECTED,1675365785366,S,4,None
CHAR_SELECTED,1675365785429,R,4,None
CHAR_SELECTED,1675365785472,Q,4,None
CHAR_SELECTED,1675365785537,P,4,None
CHAR_SELECTED,1675365785561,O,4,None
CHAR_SELECTED,1675365786728,N,4,None
CHAR_SELECTED,1675365786826,M,4,None
CHAR_SELECTED,1675365787359,L,4,None
CHAR_CLICKED,1675365788929,L,None,None
CHAR_SELECTED,1675365790832,M,4,None
CHAR_SELECTED,1675365790929,N,4,None
CHAR_SELECTED,1675365791194,D,3,None
CHAR_SELECTED,1675365791587,N,4,None
CHAR_SELECTED,1675365792918,O,4,None
CHAR_SELECTED,1675365793081,Y,5,None
CHAR_SELECTED,1675365793320,Z,5,None
CHAR_SELECTED,1675365794498,P,4,None
CHAR_SELECTED,1675365795890,Q,4,None
CHAR_SELECTED,1675365797149,SPACE,5,None
CHAR_SELECTED,1675365799338,Q,4,None
CHAR_SELECTED,1675365800677,SPACE,5,None
CHAR_SELECTED,1675365801482,ENTER,5,None
WORD_DONE,1675365803612,None,None,02262 Wiehl
WORD_NEXT,1675365803613,None,None,Jane Doe
CHAR_SELECTED,1675365807535,S,4,None
CHAR_SELECTED,1675365808688,T,4,None
CHAR_SELECTED,1675365810003,S,4,None
CHAR_SELECTED,1675365810957,I,3,None
CHAR_SELECTED,1675365812965,J,3,None
CHAR_CLICKED,1675365814249,J,None,None
CHAR_SELECTED,1675365815556,0,2,None
CHAR_SELECTED,1675365815629,J,3,None
CHAR_SELECTED,1675365815717,I,3,None
CHAR_SELECTED,1675365816222,H,3,None
CHAR_SELECTED,1675365816251,G,3,None
CHAR_SELECTED,1675365816310,F,3,None
CHAR_SELECTED,1675365816378,E,3,None
CHAR_SELECTED,1675365816944,D,3,None
CHAR_SELECTED,1675365816993,C,3,None
CHAR_SELECTED,1675365817088,B,3,None
CHAR_SELECTED,1675365817748,A,3,None
CHAR_CLICKED,1675365819358,A,None,None
CHAR_SELECTED,1675365821043,K,4,None
CHAR_SELECTED,1675365821108,L,4,None
CHAR_SELECTED,1675365821772,M,4,None
CHAR_SELECTED,1675365824996,N,4,None
CHAR_CLICKED,1675365826549,N,None,None
CHAR_SELECTED,1675365828044,D,3,None
CHAR_SELECTED,1675365828835,E,3,None
CHAR_CLICKED,1675365830689,E,None,None
CHAR_SELECTED,1675365832084,O,4,None
CHAR_SELECTED,1675365832152,E,3,None
CHAR_SELECTED,1675365832256,O,4,None
CHAR_SELECTED,1675365832524,P,4,None
CHAR_SELECTED,1675365832784,Q,4,None
CHAR_SELECTED,1675365833668,SPACE,5,None
CHAR_SELECTED,1675365833989,7,2,None
CHAR_SELECTED,1675365834780,Q,4,None
CHAR_SELECTED,1675365834946,R,4,None
CHAR_SELECTED,1675365835744,S,4,None
CHAR_SELECTED,1675365836916,ENTER,5,None
CHAR_SELECTED,1675365840207,9,2,None
CHAR_SELECTED,1675365841199,I,3,None
CHAR_SELECTED,1675365841402,H,3,None
CHAR_SELECTED,1675365841600,G,3,None
CHAR_SELECTED,1675365842136,F,3,None
CHAR_SELECTED,1675365842202,E,3,None
CHAR_SELECTED,1675365842267,D,3,None
CHAR_SELECTED,1675365845866,N,4,None
CHAR_SELECTED,1675365847971,O,4,None
CHAR_SELECTED,1675365851690,E,3,None
CHAR_SELECTED,1675365858347,O,4,None
CHAR_SELECTED,1675365858418,P,4,None
CHAR_SELECTED,1675365859084,Z,5,None
CHAR_SELECTED,1675365859835,SPACE,5,None
CHAR_CLICKED,1675365861884,SPACE,None,None
CHAR_SELECTED,1675365863936,G,3,None
CHAR_SELECTED,1675365864003,F,3,None
CHAR_SELECTED,1675365864103,E,3,None
CHAR_SELECTED,1675365864727,D,3,None
CHAR_CLICKED,1675365866932,D,None,None
CHAR_SELECTED,1675365869470,N,4,None
CHAR_SELECTED,1675365871394,O,4,None
CHAR_CLICKED,1675365873387,O,None,None
CHAR_SELECTED,1675365874917,E,3,None
CHAR_CLICKED,1675365876713,E,None,None
CHAR_SELECTED,1675365878046,F,3,None
CHAR_SELECTED,1675365878108,P,4,None
CHAR_SELECTED,1675365879038,F,3,None
CHAR_SELECTED,1675365880069,P,4,None
CHAR_SELECTED,1675365880170,Q,4,None
CHAR_SELECTED,1675365880900,R,4,None
CHAR_SELECTED,1675365881908,S,4,None
CHAR_SELECTED,1675365884667,T,4,None
CHAR_SELECTED,1675365884776,K,4,None
CHAR_SELECTED,1675365885762,U,5,None
CHAR_SELECTED,1675365886342,K,4,None
CHAR_SELECTED,1675365886431,L,4,None
CHAR_SELECTED,1675365887094,M,4,None
CHAR_SELECTED,1675365887280,N,4,None
CHAR_SELECTED,1675365887925,X,5,None
CHAR_SELECTED,1675365888758,N,4,None
CHAR_SELECTED,1675365888989,O,4,None
CHAR_SELECTED,1675365889603,P,4,None
CHAR_SELECTED,1675365890443,Q,4,None
CHAR_SELECTED,1675365891565,R,4,None
CHAR_SELECTED,1675365892857,S,4,None
CHAR_SELECTED,1675365897528,T,4,None
CHAR_SELECTED,1675365898982,K,4,None
CHAR_SELECTED,1675365900983,L,4,None
CHAR_SELECTED,1675365903627,M,4,None
CHAR_SELECTED,1675365905501,N,4,None
CHAR_SELECTED,1675365906628,O,4,None
CHAR_SELECTED,1675365909258,Y,5,None
CHAR_SELECTED,1675365910355,O,4,None
CHAR_SELECTED,1675365910753,P,4,None
CHAR_SELECTED,1675365912254,O,4,None
CHAR_SELECTED,1675365912626,P,4,None
CHAR_SELECTED,1675365913618,Z,5,None
CHAR_SELECTED,1675365914412,P,4,None
CHAR_SELECTED,1675365915320,Q,4,None
CHAR_SELECTED,1675365916411,SPACE,5,None
CHAR_SELECTED,1675365918949,ENTER,5,None
WORD_DONE,1675365921005,None,None,Jane Doe
WORD_NEXT,1675365921006,None,None,Eminem
CHAR_SELECTED,1675365923772,I,3,None
CHAR_SELECTED,1675365923874,H,3,None
CHAR_SELECTED,1675365924031,R,4,None
CHAR_SELECTED,1675365924937,H,3,None
CHAR_SELECTED,1675365925042,G,3,None
CHAR_SELECTED,1675365925638,F,3,None
CHAR_SELECTED,1675365926802,P,4,None
CHAR_SELECTED,1675365927523,6,2,None
CHAR_SELECTED,1675365928294,5,2,None
CHAR_SELECTED,1675365936879,4,2,None
CHAR_SELECTED,1675365937573,5,2,None
CHAR_SELECTED,1675365938273,4,2,None
CHAR_SELECTED,1675365938942,5,2,None
CHAR_SELECTED,1675365939705,E,3,None
CHAR_CLICKED,1675365941940,E,None,None
CHAR_SELECTED,1675365944313,O,4,None
CHAR_SELECTED,1675365945246,N,4,None
CHAR_SELECTED,1675365945404,D,3,None
CHAR_SELECTED,1675365946332,C,3,None
CHAR_SELECTED,1675365949520,M,4,None
CHAR_CLICKED,1675365951218,M,None,None
CHAR_SELECTED,1675365953982,C,3,None
CHAR_SELECTED,1675365954744,D,3,None
CHAR_SELECTED,1675365954954,E,3,None
CHAR_SELECTED,1675365955612,F,3,None
CHAR_SELECTED,1675365955679,G,3,None
CHAR_SELECTED,1675365955863,H,3,None
CHAR_SELECTED,1675365956410,I,3,None
CHAR_CLICKED,1675365957875,I,None,None
CHAR_SELECTED,1675365960210,S,4,None
CHAR_SELECTED,1675365960337,T,4,None
CHAR_SELECTED,1675365960539,K,4,None
CHAR_SELECTED,1675365961335,A,3,None
CHAR_SELECTED,1675365962074,B,3,None
CHAR_SELECTED,1675365962713,C,3,None
CHAR_SELECTED,1675365963311,M,4,None
CHAR_SELECTED,1675365964535,N,4,None
CHAR_CLICKED,1675365966507,N,None,None
CHAR_SELECTED,1675365968120,D,3,None
CHAR_SELECTED,1675365968233,E,3,None
CHAR_SELECTED,1675365968304,5,2,None
CHAR_SELECTED,1675365968394,6,2,None
CHAR_SELECTED,1675365968968,P,4,None
CHAR_SELECTED,1675365969791,F,3,None
CHAR_SELECTED,1675365970494,G,3,None
CHAR_SELECTED,1675365970616,H,3,None
CHAR_SELECTED,1675365971260,I,3,None
CHAR_SELECTED,1675365975248,S,4,None
CHAR_SELECTED,1675365975362,R,4,None
CHAR_SELECTED,1675365975649,H,3,None
CHAR_SELECTED,1675365976078,G,3,None
CHAR_SELECTED,1675365976209,F,3,None
