event,timestamp,button,finger,word
WORD_NEXT,1675353165063,None,None,Radio
TRIAL_START,1675353165064,None,None,None
CHAR_SELECTED,1675353168756,2,4,None
CHAR_SELECTED,1675353168895,3,4,None
CHAR_SELECTED,1675353169134,4,4,None
CHAR_SELECTED,1675353169919,5,4,None
CHAR_SELECTED,1675353170031,6,4,None
CHAR_SELECTED,1675353170304,7,4,None
CHAR_SELECTED,1675353171183,8,4,None
CHAR_SELECTED,1675353171291,9,4,None
CHAR_SELECTED,1675353171562,0,5,None
CHAR_SELECTED,1675353171783,9,5,None
CHAR_SELECTED,1675353171885,8,5,None
CHAR_SELECTED,1675353172109,7,5,None
CHAR_SELECTED,1675353172629,8,5,None
CHAR_SELECTED,1675353172704,9,5,None
CHAR_SELECTED,1675353172793,0,5,None
CHAR_SELECTED,1675353172920,A,4,None
CHAR_SELECTED,1675353173346,B,4,None
CHAR_SELECTED,1675353173414,C,4,None
CHAR_SELECTED,1675353173481,D,4,None
CHAR_SELECTED,1675353173581,E,3,None
CHAR_SELECTED,1675353173922,F,4,None
CHAR_SELECTED,1675353173977,G,4,None
CHAR_SELECTED,1675353174024,H,4,None
CHAR_SELECTED,1675353174088,I,2,None
CHAR_SELECTED,1675353174395,J,4,None
CHAR_SELECTED,1675353174468,K,3,None
CHAR_SELECTED,1675353174486,L,3,None
CHAR_SELECTED,1675353175091,M,4,None
CHAR_SELECTED,1675353175147,N,4,None
CHAR_SELECTED,1675353175751,O,4,None
CHAR_SELECTED,1675353175990,P,4,None
CHAR_SELECTED,1675353176359,Q,4,None
CHAR_SELECTED,1675353177442,R,4,None
CHAR_CLICKED,1675353181545,R,None,None
CHAR_SELECTED,1675353183796,Q,3,None
CHAR_SELECTED,1675353183840,P,3,None
CHAR_SELECTED,1675353183863,O,4,None
CHAR_SELECTED,1675353183907,N,4,None
CHAR_SELECTED,1675353185662,O,5,None
CHAR_SELECTED,1675353186233,P,4,None
CHAR_SELECTED,1675353186263,Q,3,None
CHAR_SELECTED,1675353186442,P,4,None
CHAR_SELECTED,1675353186460,O,4,None
CHAR_SELECTED,1675353186541,N,4,None
CHAR_SELECTED,1675353187140,M,3,None
CHAR_SELECTED,1675353187159,L,3,None
CHAR_SELECTED,1675353187201,K,4,None
CHAR_SELECTED,1675353187224,J,4,None
CHAR_SELECTED,1675353188356,I,4,None
CHAR_SELECTED,1675353188427,H,4,None
CHAR_SELECTED,1675353188461,G,4,None
CHAR_SELECTED,1675353188560,F,4,None
CHAR_SELECTED,1675353188966,E,4,None
CHAR_SELECTED,1675353188987,D,4,None
CHAR_SELECTED,1675353189060,C,4,None
CHAR_SELECTED,1675353189434,B,4,None
CHAR_SELECTED,1675353189492,A,4,None
CHAR_CLICKED,1675353192193,A,None,None
CHAR_SELECTED,1675353197877,B,4,None
CHAR_SELECTED,1675353197938,C,4,None
CHAR_SELECTED,1675353198682,D,4,None
CHAR_CLICKED,1675353201721,D,None,None
CHAR_SELECTED,1675353204797,E,4,None
CHAR_SELECTED,1675353204864,F,4,None
CHAR_SELECTED,1675353204898,G,4,None
